source,author,title,description,url,urlToImage,publishedAt,content,keyword,article_sentiment,article_confidence,sentiment,confidence
Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/","One Million Borrowers May Benefit From Expanded Student Loan Forgiveness Starting This Month, Says Biden Official","More than a million student loan borrowers could benefit from recent changes to a key student loan forgiveness program starting this month, a Department of Education official told borrowers this week.",https://www.forbes.com/sites/adamminsky/2022/02/11/one-million-borrowers-may-benefit-from-expanded-student-loan-forgiveness-starting-this-month-says-biden-official/,"https://imageio.forbes.com/specials-images/imageserve/6206a75f8bad546a93d9ed04/0x0.jpg?format=jpg&crop=3000,1687,x0,y0,safe&fit=crop",2022-02-11T18:17:37Z,"WASHINGTON, DC - Richard Cordray, pictured here as nominee for director of the Consumer Financial ... [+] Protection Bureau, on March 12, 2013 in Washington, DC. Cordray now serves as Chief Operating… [+6614 chars]",Forgiveness,,,NEGATIVE,0.7877430319786072
Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/","Student Loan Income Based Repayment Is Broken, Say Advocates. Here’s Their Plan For Biden To Fix It.","A broad coalition of advocacy organizations on Wednesday demanded that President Biden enact sweeping, immediate reforms to federal student loan income based repayment programs and bring millions of borrowers closer to obtaining student loan forgiveness.",https://www.forbes.com/sites/adamminsky/2022/02/09/student-loan-income-based-repayment-is-broken-say-advocates-heres-their-plan-for-biden-to-fix-it/,https://imageio.forbes.com/specials-images/imageserve/6203f06614c1fdeff719b414/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-02-09T16:50:14Z,"WASHINGTON, DC - FEBRUARY 08: U.S. President Joe Biden delivers remarks during an event in the South ... [+] Court Auditorium at the Eisenhower Executive Office Building on February 08, 2022 in Washi… [+7546 chars]",Forgiveness,,,NEGATIVE,0.7373961806297302
Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/","Biden May Be “Making A Decision Now” On Student Loan Cancellation, Says Key Senator","Advocates for student loan borrowers, and their allies in Congress, are continuing their campaign to convince President Biden to enact widespread student loan forgiveness. And the issue may be coming to a head soon, at least according to one key senator.",https://www.forbes.com/sites/adamminsky/2022/01/26/biden-may-be-making-a-decision-now-on-student-loan-cancellation-says-key-senator/,https://imageio.forbes.com/specials-images/imageserve/61f16b97ce2697a1b60777dc/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-01-26T15:44:14Z,"US President Joe Biden speaks as he meets with members of his administration on efforts to lower ... [+] prices for working families at the East room of the White House, in Washington, DC on January … [+7372 chars]",Forgiveness,,,POSITIVE,0.7822783589363098
/FILM,Jason Scott,The 14 Best Moments In Encanto Ranked,"""Encanto"" pulses with a tremendous amount of heart. It's among Disney's most enchanting offerings in recent years — largely because of its immersive animation and musical vibrancy. The animated feature is co-directed by Byron Howard and Jared Bush (who co-wro…",https://www.slashfilm.com/750190/the-best-moments-in-encanto-ranked/,https://www.slashfilm.com/img/gallery/the-14-best-moments-in-encanto-ranked/l-intro-1643384476.jpg,2022-01-28T18:30:05Z,"""Encanto"" pulses with a tremendous amount of heart. It's among Disney's most enchanting offerings in recent years largely because of its immersive animation and musical vibrancy. The animated feature… [+1159 chars]",Forgiveness,,,POSITIVE,0.9999222755432129
Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Biden Has Cancelled $15 Billion Of Student Loans,More student loans will be cancelled too.,https://www.forbes.com/sites/zackfriedman/2022/01/26/biden-has-cancelled-15-billion-of-student-loans/,https://imageio.forbes.com/specials-images/imageserve/61f184c5a50871b7bf11a111/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-01-26T17:30:43Z,"President Joe Biden (Photo by Drew Angerer/Getty Images)
Getty Images
Yes, President Joe Biden has cancelled $15 billion of student loans.
Heres what you need to know and what it means for your st… [+4420 chars]",Forgiveness,,,NEGATIVE,0.9140362739562988
ABC News,"Linsey Davis, Gabriella Abdul-Hakim, Jon Schlosberg, Haley Yamada",Chairman of Jordan Brand says he didn’t let criminal past define him,Larry Miller has become a symbol of human possibility.,https://abcnews.go.com/US/chairman-jordan-brand-didnt-criminal-past-define/story?id=82332243,https://s.abcnews.com/images/US/MAINLarryMiller-hy-abc-20220118_1642546206863_hpMain_16x9_992.jpg,2022-01-19T00:24:05Z,"Larry Miller has become a symbol of human possibility.
""I still have to pinch myself that I work with Michael Jordan,"" said Miller.
Over the span of his nearly three decadeslong career, Miller, onc… [+5095 chars]",Forgiveness,,,POSITIVE,0.999853253364563
Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Shock Poll: Student Loans Will Be Completely Cancelled Before Student Loan Payments Restart In May,Will your student loans get cancelled now?,https://www.forbes.com/sites/zackfriedman/2022/01/31/shock-poll-student-loans-will-be-completely-cancelled-before-student-loan-payments-restart-in-may/,"https://imageio.forbes.com/specials-images/imageserve/61f854f8984c44f3099c7083/0x0.jpg?format=jpg&crop=4000,2249,x0,y0,safe&fit=crop",2022-01-31T22:12:35Z,"President Joe Biden (Photo by ANDREW CABALLERO-REYNOLDS/AFP via Getty Images)
AFP via Getty Images
Heres a shocking new poll: student loan borrowers think their student loans will be cancelled befo… [+3336 chars]",Forgiveness,,,NEGATIVE,0.9813299775123596
USA Today,"USA TODAY, Edward Segarra, USA TODAY",Drew Carey reflects on final conversation with former fiancée Amie Harwick before her tragic death,"In an upcoming interview, game show host Drew Carey opens up about his relationship with former fiancée Amie Harwick, who was killed in 2020.",https://www.usatoday.com/story/entertainment/celebrities/2022/02/10/drew-carey-reflects-fiancee-amie-harwick-tragic-death/6744691001/,"https://www.gannett-cdn.com/presto/2019/09/30/USAT/fa4c9f36-3c29-45e4-8857-05b0c96730d6-18_USP_MLS__Seattle_Sounders_FC_at_San_Jose_Earthquak.JPG?auto=webp&crop=3881,2183,x0,y0&format=pjpg&width=1200",2022-02-11T04:08:34Z,"Drew Carey is looking back on his final interaction with former fiancée Amie Harwick before her tragic death.
In an interview with CBS ""48 Hours,"" set to air Saturday, ""The Price is Right"" host said… [+3627 chars]",Forgiveness,,,POSITIVE,0.9279378056526184
Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/","Student Loan Forgiveness Of $50,000 Would Cancel Student Loans For 36 Million People","Yes, 36 million people would have no more student loans.",https://www.forbes.com/sites/zackfriedman/2022/01/30/student-loan-forgiveness-of-50000-would-cancel-student-loans-for-36-million-people/,"https://imageio.forbes.com/specials-images/imageserve/61f5f15e8430a5ab047ac523/0x0.jpg?format=jpg&crop=1756,1145,x397,y491,safe&fit=crop",2022-01-30T13:30:00Z,"President Joe Biden (Photo by Jeff Swensen/Getty Images)
Getty Images
Student loan forgiveness of $50,000 would cancel student loans for 36 million people.
Heres what you need to know and what it … [+4190 chars]",Forgiveness,,,POSITIVE,0.9162226915359497
TheBlaze,BlazeTV Staff,Joe Rogan gets NO forgiveness from establishment media...DUH,"If you want proof that Joe Rogan shouldn't have apologized, Crowder will show how Trevor Noah threw him under the bus. Let us not forget how Rogan defended Noah's comedy. Also, CNN is full of sexual degenerates. And why can't Al Sharpton find toothpaste? That…",https://www.theblaze.com/shows/louder-with-crowder/copy-edit-joe-rogan-gets-no-forgiveness-from-establishment-media-duh,https://assets.rebelmouse.io/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpbWFnZSI6Imh0dHBzOi8vYXNzZXRzLnJibC5tcy8yOTMwNzUwNS9vcmlnaW4uanBnIiwiZXhwaXJlc19hdCI6MTY2NDEwNjkyMX0.Ul960PonoNqwnv2_1TaFAMaBrI6qCHnbqVvFKzi3jn0/img.jpg?width=1200&coordinates=0%2C0%2C0%2C500&height=600,2022-02-10T15:53:33Z,"We use cookies to better understand website visitors, for advertising, and to offer you a better experience. For more information about our use of cookies, our collection, use, and disclosure of pers… [+160 chars]",Forgiveness,,,NEGATIVE,0.9973006844520569
Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/","If You Don’t Qualify For Student Loan Forgiveness From Navient, Try These Options Instead",How to save money on student loans.,https://www.forbes.com/sites/zackfriedman/2022/02/12/if-you-dont-qualify-for-student-loan-forgiveness-from-navient-try-these-options-instead/,https://imageio.forbes.com/specials-images/imageserve/6207b46b30ce195aecad2469/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-02-12T13:46:22Z,"Navient (Photo Illustration by Pavlo Gonchar/SOPA Images/LightRocket via Getty Images)
SOPA Images/LightRocket via Getty Images
If you dont qualify for student loan forgiveness from Navient, try th… [+5625 chars]",Forgiveness,,,POSITIVE,0.9322448968887329
Theeverygirl.com,Alex Pizarro,"All Your Student Loan Forgiveness Questions, Answered","If you’re staring at a pile of student loan debt wondering what you’re going to do about it, you’re not
The post All Your Student Loan Forgiveness Questions, Answered appeared first on The Everygirl.",http://theeverygirl.com/student-loan-forgiveness/,https://media.theeverygirl.com/wp-content/uploads/2022/01/student-loan-forgiveness-the-everygirl-3.jpeg,2022-01-21T07:00:52Z,"The Everygirls product selections are curated by the editorial team. If you buy something through our links, we may earn an affiliate commission, at no cost to you. We only recommend products we genu… [+8066 chars]",Forgiveness,,,POSITIVE,0.879340648651123
New York Times,Andrew Das,Bobsledder Elana Meyers Taylor Tests Positive Amid U.S. Team Outbreak,Meyers Taylor and her U.S. teammate Josh Williamson joined a growing list of Olympians with the coronavirus. The schedule may allow them enough time to recover and compete.,https://www.nytimes.com/2022/02/01/sports/olympics/elana-meyers-taylor-coronavirus-olympics.html,https://static01.nyt.com/images/2022/02/01/multimedia/01oly-positives/01oly-positives-facebookJumbo.jpg,2022-02-01T10:15:06Z,"Elana Meyers Taylor, a three-time Olympic medalist and one of the most decorated American bobsledders in history, said Tuesday that she had tested positive for the coronavirus shortly after arriving … [+630 chars]",Positive,,,NEGATIVE,0.9992021918296814
BBC News,https://www.facebook.com/bbcnews,Cook Islands braces after Covid-positive traveller,"The Pacific country fears the virus is now circulating there, despite a vaccination rate over 99%.",https://www.bbc.co.uk/news/world-asia-60365647,https://ichef.bbci.co.uk/news/1024/branded_news/16A15/production/_123239629_gettyimages-1342344413.jpg,2022-02-13T10:53:34Z,"Image source, Getty Images
Image caption, Some 99.6% of the Cook Islands' population aged 12 and over are double vaccinated
The Cook Islands is bracing for its first coronavirus cases after a visit… [+2693 chars]",Positive,,,NEGATIVE,0.9995236396789551
BBC News,,First positive doping test confirmed in Beijing,Iran's Saveh Shemshaki becomes the first athlete to return a positive doping test at the 2022 Winter Olympics in Beijing.,https://www.bbc.co.uk/sport/winter-olympics/60328544,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/A442/production/_123205024_shemshaki_getty.jpg,2022-02-10T02:02:40Z,"Saveh Shemshaki raced in slalom and giant slalom at the 2010 and 2014 Winter Olympics
Iran's Saveh Shemshaki has become the first athlete to return a positive doping test at the Winter Olympics.
Th… [+1054 chars]",Positive,,,NEGATIVE,0.9925436973571777
BBC News,,Ukrainian bobsledder tests positive for steroid,Ukrainian bobsledder Lidiia Hunko tests positive for an anabolic steroid at the Winter Olympics in Beijing.,https://www.bbc.co.uk/sport/winter-olympics/60426059,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/11A08/production/_123300227_lidiiahunko.jpg,2022-02-17T23:18:57Z,"Lidiia Hunko finished 20th in monobob, a new event in the Olympic programme
Ukrainian bobsledder Lidiia Hunko has tested positive for an anabolic steroid at the Winter Olympics in Beijing.
The Inte… [+795 chars]",Positive,,,NEGATIVE,0.9480512738227844
New York Times,Julie Besonen,Essex Card Shop Was Destroyed by a Fire. Its Customers Might Save It.,"Essex Card Shop, known for its spiritually positive manager and niche inventory, has a devoted clientele.",https://www.nytimes.com/2022/01/25/nyregion/essex-card-shop-fire.html,https://static01.nyt.com/images/2022/01/30/nyregion/30essexfire1/00essexfire1-facebookJumbo.jpg,2022-01-25T10:00:21Z,"The two men met in 1991, when Mr. Aslam came to New York from Pakistan and got a job working for Mr. Patel at the stationery store he owned near Columbia University. India and Pakistan have a history… [+1268 chars]",Positive,,,POSITIVE,0.9989373087882996
Entrepreneur,Brian H. Robb,Positive Thoughts + Positive Actions = Positive Results,"A combination of the physical, mental and emotional energies that result from belief in oneself, positivity has repeatedly been demonstrated to be essential for success… as long as it's consistently married to action.",https://www.entrepreneur.com/article/411090,https://assets.entrepreneur.com/content/3x2/2000/1642624231-GettyImages-1129377190.jpg,2022-01-22T17:00:00Z,"The power of positive thinking has been a catchphrase among myriad motivational speakers, from Socrates to Tony Robbins to Dr. Norman Vincent Peale, a Methodist preacher best known for his 1952 book … [+6285 chars]",Positive,,,POSITIVE,0.9900696873664856
CNN,"Max Foster, CNN","Camilla, Duchess of Cornwall tests positive for Covid-19","Camilla, Duchess of Cornwall has tested positive for Covid, according to a statement from Clarence House.",https://www.cnn.com/2022/02/14/europe/camilla-covid-intl-scli/index.html,https://cdn.cnn.com/cnn/.e/img/4.0/logos/cnn_logo_social.jpg,2022-02-14T12:24:10Z,"(CNN)Camilla, Duchess of Cornwall has tested positive for Covid, according to a statement from Clarence House.
""Her Royal Highness The Duchess of Cornwall has tested positive for Covid-19 and is sel… [+269 chars]",Positive,,,NEGATIVE,0.9783252477645874
New York Times,Joe Drape,"A Heart Attack, Not Drugs, Killed Medina Spirit, a Necropsy Finds","But the report was inconclusive. The colt, who tested positive for a banned substance last May after winning the Kentucky Derby, collapsed after a workout in December.",https://www.nytimes.com/2022/02/11/sports/horse-racing/medina-spirit-kentucky-derby-necropsy.html,https://static01.nyt.com/images/2022/02/11/sports/11medina-spirit-necropsy/11medina-spirit-necropsy-facebookJumbo.jpg,2022-02-11T17:34:23Z,"The trainers reputation and broader future in the sport are in the balance as Baffert has been barred for two years from Churchill Downs, the track that hosts the Derby. New York racing officials hav… [+1588 chars]",Positive,,,NEGATIVE,0.9986067414283752
